,index,total_star,durability_star,price_star,design_star,delievery_star,date,review_cleaned,help,sentiment
2173,2173,5.0,5.0,5.0,5.0,5.0,2020.12.06,저보단 저희 고먐미가 더 잘 써주세요,0,1
2174,2174,5.0,5.0,5.0,5.0,5.0,2020.12.06,튼튼하고 아주 안락합니다 방에 두기 추천해요,0,1
2175,2175,5.0,5.0,5.0,5.0,5.0,2020.12.06,오자마자뜯고뜯겨보니 감탄했어요 리뷰도움대로 튼튼하고 편안하고 설치할꺼도없이펼치기만함되구 울강쥐 종일 일광욕하듯 햋빛아래서 푹자네요,0,1
2176,2176,5.0,5.0,5.0,5.0,5.0,2020.12.06,너무 편하고 좋아요츄천합니당,0,1
2177,2177,5.0,5.0,5.0,5.0,5.0,2020.12.06,생각보다 자리 차지를 좀 하지만 접이식이라 편하고 푹신합니다,0,1
2178,2178,5.0,5.0,5.0,5.0,5.0,2020.12.06,맘에들어요 물건도좋아요배송도빨라요,0,1
2179,2179,5.0,5.0,5.0,5.0,5.0,2020.12.05,진짜 빨리왔어요앉아보니 편하구 좋아요,0,1
2180,2180,5.0,5.0,5.0,5.0,5.0,2020.12.05,사려고 한지는 꽤 오래 됐는데 이제 샀네요 색은 생각한대로고 다 만들어져서 와서 편했어요 무게감이 있다보니 안정적이었고 다만 커버 빨려고 했는데 안에 솜이랑 일체형이더라구요 아무생각없이 못 뺏다가 도로 끼워넣었네요그리고 손잡이 양쪽이 코팅 정도가 좀 달라요 한쪽은 좀 약하게 된듯한 느낌 무광 유광정도 차이랄까 못이 박힌곳 나무가 다 으스러져있어서 아쉽긴한데 거기만 볼것도 아니니 큰 신경은 안쓰입니다 쓰다보니 단점이 많은거 같은데 다 커버 가능한 것들이고 저는 마음에 들어요 잘쓸께요,0,1
2181,2181,5.0,5.0,5.0,5.0,5.0,2020.12.05,처음엔 반신반의했는대 와서 설치하고 앉아보니 너무 편해요 남편이 아주 좋아해요,0,1
2182,2182,5.0,5.0,5.0,5.0,5.0,2020.12.05,편해요 빠른배송 감사드려요 너무너무 이뻐요,0,1
2183,2183,5.0,5.0,5.0,5.0,5.0,2020.12.04,배송도 빠르고 이쁘고 엄청 편하고 튼튼합니다,0,1
2184,2184,5.0,5.0,5.0,5.0,5.0,2020.12.04,배송도 빠르고 좋앗는대 약간의 얼룩이 잇네요,0,1
2185,2185,5.0,5.0,5.0,5.0,5.0,2020.12.04,너무 편안해요 누워있으면 세상 편안하네요,0,1
2186,2186,5.0,5.0,5.0,5.0,5.0,2020.12.04,스툴과 함께 사용하니 넘편해요 우리 고양이가 더 좋아하네요 근데 사이즈가 있어서 베란다가 좁으면 넣기 어려울듯,0,1
2187,2187,5.0,5.0,5.0,5.0,5.0,2020.12.03,튼튼하고 편해요 쓰지 않을 땐 보관도 편리해서 좋네요,0,1
2188,2188,5.0,5.0,5.0,5.0,5.0,2020.12.03,좋습니다 편안하고 예뻐요 저렴한 가격에 잘샀어요,0,1
2189,2189,5.0,5.0,5.0,5.0,5.0,2020.12.03,신랑꺼만 샀다가 제것도 구매했어요,0,1
2190,2190,5.0,5.0,5.0,5.0,5.0,2020.12.03,몇 달 전부터 찜했다가 질렀어요 이쁘고 좋아여,0,1
2191,2191,5.0,5.0,5.0,5.0,5.0,2020.12.03,안락의자로 좋아요 디자인도 예쁘고 색상도 예쁘고 때탈까봐 걱정이긴한데 담요같은거 깔고 앉으려구요 맘에 들어요,0,1
2192,2192,5.0,5.0,5.0,5.0,5.0,2020.12.02,이뻐요리뷰가 좋은이유를 알겠네요,0,1
2193,2193,5.0,5.0,5.0,5.0,5.0,2020.12.02,튼튼하고 좋아요 배송도 빨랐어요 오래 쓸 것 같습니다,0,1
2194,2194,5.0,5.0,5.0,5.0,5.0,2020.12.01,잘쓸게요 빠른배송감사 생각보다 부피감 있지만 옮기는건 괜찮았아요,0,1
2195,2195,5.0,5.0,5.0,5.0,5.0,2020.12.01,배송 빠르고 가성비 너무너무 좋아요,0,1
2196,2196,5.0,5.0,5.0,5.0,5.0,2020.12.01,맘에 들어요 앉아있으면 편하구요 스툴은 필수네요 저는 같이 사지는 않고 집에 스툴이 있어서 그거 사용해요 제품질도 좋아요,0,1
2197,2197,5.0,5.0,5.0,5.0,5.0,2020.12.01,배송도 빠르고 워낙 평이좋아 구매했는데 가성비 갑 만족합니다 하나 더 살까 고민중이네요,0,1
2198,2198,5.0,5.0,5.0,5.0,5.0,2020.12.01,너무 편하고 좋아요 배송도 빠르고 푹신푹신합니다,0,1
2199,2199,5.0,5.0,5.0,5.0,5.0,2020.12.01,잘 받았습니다 집에 잘어울리고 좋아요,0,1
2200,2200,5.0,5.0,5.0,5.0,5.0,2020.11.30,접었다 폈다 할 수 있어서 더 실용적이고 편하고 좋아요,0,1
2201,2201,5.0,5.0,5.0,5.0,5.0,2020.11.30,가성비갑이라는 후기에 테라스에 놓으려고 샀어요 디자인예쁘고 가격도 저렴한편 맞아요 앉았을때 엄청 편하지는 않은데 그렇다고 나쁘지도 않은 그냥저냥한 느낌이에요 처음에 조립할때 안내지가없어 좀 헷갈린거빼곤 괜찮았어요,0,1
2202,2202,5.0,5.0,5.0,5.0,5.0,2020.11.30,너무 예뻐요 편하기도하고 진짜 좋아용,0,1
2203,2203,5.0,5.0,5.0,5.0,5.0,2020.11.30,상품이 마음에 듭니다감사합니다다시 구매의사있음,0,1
2204,2204,5.0,5.0,5.0,5.0,5.0,2020.11.30,배송은 주문하고 이틀정도 걸렸어요 조립할거 없이 박스에서 의자 꺼내서 펴기만 하면 되요 3단계로 등받이를 조절할 수 있어서 편한 자세로 선택해서 사용할 수 있어요 마음에 들어요,0,1
2205,2205,5.0,5.0,5.0,5.0,5.0,2020.11.29,제가 앉으려고 산 의자 울 고양이 최애 의자로 둔갑 예쁘고 편하고 청소할때 생각보다 들기도 수월하고,0,1
2206,2206,5.0,5.0,5.0,5.0,5.0,2020.11.28,거실에 놓고 티비볼때 딱 좋아요,0,1
2207,2207,5.0,5.0,5.0,5.0,5.0,2020.11.28,생갓했던거보다 저아요 거의 카키색이네요,0,1
2208,2208,5.0,5.0,5.0,5.0,5.0,2020.11.28,냄세는 좀 나지만 괜찮네요 굿굿굿구수구수구수수,0,1
2209,2209,5.0,5.0,5.0,5.0,5.0,2020.11.26,배송도빨랏고 가격면과더불어 괜찮은제품이네요,0,1
2210,2210,5.0,5.0,5.0,5.0,5.0,2020.11.26,정말 이쁘고 편해요 크다고해서 걱정했는데 저희집에 딱이에요,0,1
2211,2211,5.0,,,,,2020.11.26,푹신푹신해서너무 좋아요 근데 자리차지는 조금 많이 합니다,0,1
2212,2212,5.0,5.0,5.0,5.0,5.0,2020.11.26,그냥사세요 방에 소파가없었는데 이제 핸폰이나 책을 편안하게 읽을수있을듯 해요 배송도 안전하게왔고 절대 이가격으로 못사는 배송비 만원이 좀 비싸지만 워낙저렴히 판매하는거니 괜찮습니당,0,1
2213,2213,5.0,5.0,5.0,5.0,5.0,2020.11.26,너무 편해요 너무너무 여기에만 앉아잇어요,0,1
2214,2214,5.0,5.0,5.0,5.0,5.0,2020.11.25,이쁘고 튼튼하고 싸고 백점만점드립니다,0,1
2215,2215,5.0,5.0,5.0,5.0,5.0,2020.11.25,편해요 머리 대고 눕는 부분도 좋고요,0,1
2216,2216,5.0,5.0,5.0,5.0,5.0,2020.11.25,좋으네여 이뻐여 나름 엔틱하고 맘에 들어요,0,1
2217,2217,5.0,5.0,5.0,5.0,5.0,2020.11.25,엄청 편안합니다 침대만큼 편안해서 가끔 여기 앉아있다가 잠들기도 할 정도로요,0,1
2218,2218,5.0,5.0,5.0,5.0,5.0,2020.11.24,신랑 플스전용 의자로 사줬더니 좋아하네요,0,1
2219,2219,5.0,5.0,5.0,5.0,5.0,2020.11.24,배송도 빠르고 물건도 튼튼합니다 기울기도 3단으로 조절할 수 있어서 편리해요 저희집 인형도 좋아합니다 저렴한 가격에 만족하는 물건이에요,0,1
2220,2220,5.0,5.0,5.0,5.0,5.0,2020.11.24,진짜 편해요 이거 색깔도 어두운 오렌지라 이쁩니다,0,1
2221,2221,5.0,5.0,5.0,5.0,5.0,2020.11.23,3단으로 조절할수있고 저렴해서 좋아요,0,1
2222,2222,5.0,5.0,5.0,5.0,5.0,2020.11.23,편하고 좋은데 조금앉어있으면 힙이내려가서 조금아쉽네요 그래서 방석을 깔고 앉어요,0,1
2223,2223,5.0,5.0,5.0,5.0,5.0,2020.11.23,편안하고 색이 맘에듭니다 감사합니다,0,1
2224,2224,5.0,5.0,5.0,5.0,5.0,2020.11.23,배송 너무 빠르고 디자인도 너무 마음에드네요,0,1
2225,2225,5.0,5.0,5.0,5.0,5.0,2020.11.22,엄청 푹신하고 기울기도 조정되서 편해요,0,1
2226,2226,5.0,5.0,5.0,5.0,5.0,2020.11.22,푹신푹신하고 좋아요 배송도 빠르고 조립도 다되서 오니까 편해요,0,1
2227,2227,5.0,5.0,5.0,5.0,5.0,2020.11.22,정말 편하고 원목이라 예쁩니다 만족해요,0,1
2228,2228,5.0,,,,,2020.11.21,사진에서 보듯이 멋집니다 다만 오래앉아있음 보기와는 다르게 목이 아파요 헤드부분이 엄청 빵빵해서 거북목민들어줍니다,0,1
2229,2229,5.0,5.0,5.0,5.0,5.0,2020.11.21,색상도 예쁘고 편하고 좋습니다 근데 정말 발받침대 필수예요 괜히 단품 구입했다가 카키그레이 색상 발받침대 단품 상품이 품절이라 여기저기 문의 남겨서 구입했습니다 응대해주신 직원분이 정말 너무너무너무너무 친절해서 감동 받았습니다 의자는 정말 너무 편해서 저희집 강아지랑 고양이도 번갈아가면서 의자에서 자요 다만 바닥에 찍힘 생깁니다 아래에 따로 매트를 깔던지 해야겠어요 전체적으로 너무너무 만족스럽습니다,0,1
2230,2230,5.0,5.0,5.0,5.0,5.0,2020.11.20,쇼파 쿠션이 좀 꺼지지만 다시 살 생각이에요,0,1
2231,2231,5.0,5.0,5.0,5.0,5.0,2020.11.20,가격대비도 좋고 방 분위기를 바꿔줘서 좋네요,0,1
2232,2232,5.0,5.0,5.0,5.0,5.0,2020.11.20,아주 좋습니다,0,1
2233,2233,5.0,5.0,5.0,5.0,5.0,2020.11.19,다리가 넘 편해요 잠들었다가 일어났어요,0,1
2234,2234,5.0,5.0,5.0,5.0,5.0,2020.11.19,안락그자체 잘샀어요 같이오는렌치꼭버리지말고갖고계세요 계속쓰면나사점점풀어집니다,0,1
2235,2235,5.0,5.0,5.0,5.0,5.0,2020.11.19,책 읽을때 앉아있기 딱 좋아서 만족합니다,0,1
2236,2236,5.0,5.0,5.0,5.0,5.0,2020.11.19,엄청안락하고 좋아욘 앉아서 티비보면 굳,0,1
2237,2237,5.0,5.0,5.0,5.0,5.0,2020.11.18,정말 가성비가 된 거예요 맘에 쏙 들었어요,0,1
2238,2238,5.0,5.0,5.0,5.0,5.0,2020.11.18,상품도좋고 편하네요 부모님 사드렸는데 좋다고하세요,0,1
2239,2239,5.0,5.0,5.0,5.0,5.0,2020.11.18,진짜 최고에요 하나 더 샀어요,0,1
2240,2240,5.0,5.0,5.0,5.0,5.0,2020.11.18,가성비짱짱 실용성도좋고 배송도 빨라요,0,1
2241,2241,5.0,5.0,5.0,5.0,5.0,2020.11.18,캠핑갓을때 사진이에요너무 이쁘죠,0,1
2242,2242,5.0,5.0,5.0,5.0,5.0,2020.11.18,배송도 빨랐고 편안합니다 잘 쓸게요,0,1
2243,2243,5.0,5.0,5.0,5.0,5.0,2020.11.18,발맛사지할때 앉으려고 샀는데 넘나 편하네요 색상도 맘에 들고 괜찮은 가격에 득템한기분이에요 다만 배송시 찍혔는지 아님 원래 그런 상품을 보낸건지 의자 팔걸이 부분에 큰 스크레치가 나 있어서 속상하네요 새상품인데 반품하려다가 귀찮아서 그냥써요 그리고 분리세탁이 안돼서 덮개라도 덮어서 사용해야할것 같아요 분리 가능하네요 나사를 돌려서 빼야해서 좀 귀찮지만,0,1
2244,2244,5.0,5.0,5.0,5.0,5.0,2020.11.17,색깔 이뻐요 저희집 고양이집이랑 색이 비슷해서 좋네용 조립안해도 되는게 제일좋음 스툴은 추가로 구매해야겟어요 스툴이 있어야 다리가 편할것깉아요,0,1
2245,2245,5.0,5.0,5.0,5.0,5.0,2020.11.17,조립도 쉽고 쿠션감이 그렇게 좋진않지만 싸고 이쁘네요,0,1
2246,2246,5.0,5.0,5.0,5.0,5.0,2020.11.17,저렴한 가격에 아주 잘 주문했다고 생각해요 지금 인테리어 소품들이 아직 안와서 전체적인 분위기는 동 떨어졌지만 제품 자체가 만족스러워요 등높이 조절까지 되어서 좋네요,0,1
2247,2247,5.0,5.0,5.0,5.0,5.0,2020.11.16,배송 생각보다 빨랐고 편하고 좋습니당 감사해요,0,1
2248,2248,5.0,5.0,5.0,5.0,5.0,2020.11.16,좋아요 편해요 집 와사 씻기전엔 매트리스에 안올라가거싶어서 주문해떠요,0,1
2249,2249,5.0,5.0,5.0,5.0,5.0,2020.11.16,요즘 여기에 앉아서 노래들으면서 폰 하는게 취미에요,0,1
2250,2250,5.0,5.0,5.0,5.0,5.0,2020.11.16,예쁘고 편하고 좋아요 각도조절도 되서 좋구요저희집에는 식탁을 거실에 두고 있어서 편하게 앉을자리가 없다보니 서로 앉겠다고 난리네요,0,1
2251,2251,5.0,5.0,5.0,5.0,5.0,2020.11.15,첫상품에 흠이있었지만 빠른시간 내 교환해주시고 감사합니다 안락의자 너무 편해요,0,1
2252,2252,5.0,5.0,5.0,5.0,5.0,2020.11.15,의자 편하고 접을 수 있어서 좋아요,0,1
2253,2253,5.0,5.0,5.0,5.0,5.0,2020.11.14,의자 진짜 편해요 특히 고양이도 엄청 조아해요,0,1
2254,2254,5.0,5.0,5.0,5.0,5.0,2020.11.13,세상 편해요 정말 잘 산것 같아요,0,1
2255,2255,5.0,5.0,5.0,5.0,5.0,2020.11.13,가격대비 훌륭합니다 배송 너무 빨라서 깜짝 놀랏어요 기사님도 너무 친절하시고 의자도 편안해용,0,1
2256,2256,5.0,5.0,5.0,5.0,5.0,2020.11.12,정말 너무 편해요 원래 안씻고 침대에는 안 눕는 편이라 1인용 소파 둘까 안락의자 둘까 고민했거든요 진짜 신의한수 색감도 맘에 들고 각도 조절 되는게 제일 마음에 들어요 저는 스툴은 구매 안하고 라탄 스툴 따로 구매했어요,0,1
2257,2257,5.0,5.0,5.0,5.0,5.0,2020.11.12,배송빠르고 진짜편해요 다만 패브릭이 쉽게 뺄수 있음 좋겠겠어요,0,1
2258,2258,5.0,5.0,5.0,5.0,5.0,2020.11.12,너무 좋아서 친구한테도 선물했어요 근데 의자가 넘 커요,0,1
2259,2259,5.0,5.0,5.0,5.0,5.0,2020.11.12,예쁘기만한게 아니라 진짜 너무 편해요 푹신푹신하고 각도 조절되서 편리해요 짱짱입니다,0,1
2260,2260,5.0,5.0,5.0,5.0,5.0,2020.11.11,주문한지 이틀만에 도착했어요 조립이 다 된 상태로 배송이 되어서 편하게 바로 사용 가능해요 앉는 순간 가격대비 만족감이 높은 상품인 걸 느꼈어요,0,1
2261,2261,5.0,5.0,5.0,5.0,5.0,2020.11.11,사무실 의자로 구매했는데 완전 만족입니다,0,1
2262,2262,5.0,5.0,5.0,5.0,5.0,2020.11.10,베란다에 티타임 가질수있게 만들어봤어요,0,1
2263,2263,5.0,5.0,5.0,5.0,5.0,2020.11.10,배송도 빠르고 앉았을 때 정말 편해요 제가 먹고 바로 눕는 걸 정말 좋아하는데 위염땜에 늘 억지로 앉아잇느라 힘들얼는데 여기 편히 기대고 잇다가 누으면 되니 좋아여,0,1
2264,2264,5.0,5.0,5.0,5.0,5.0,2020.11.09,앉아본 사람들이 다 편하대요 싸고 좋아요,0,1
2265,2265,5.0,5.0,5.0,5.0,5.0,2020.11.08,진짜 너무편해요 너무 마음에들고 너무 좋아요,0,1
2266,2266,5.0,5.0,5.0,5.0,5.0,2020.11.08,편안하고 좋아요 무게때문에 장판이 눌리는 점이 있긴하지만 만족스럽습니다,0,1
2267,2267,5.0,5.0,5.0,5.0,5.0,2020.11.08,너무 편안하네요 가성비 짱짱,0,1
2268,2268,5.0,5.0,5.0,5.0,5.0,2020.11.07,푹신하고 집분위기와도 잘 어울립니다,0,1
2269,2269,5.0,5.0,5.0,5.0,5.0,2020.11.07,식탁이랑 어울리는지 나무색이 궁금했는데 저처럼궁금하신분들을위해올려요 100키로이상이신분들이 앉아도튼튼해요 소리도안나고 푹신하고 넘편하네용,0,1
2270,2270,5.0,5.0,5.0,5.0,5.0,2020.11.06,편하네요 좋아요 그레이색은 없고 그냥 카키예요 예뻐요,0,1
2271,2271,5.0,5.0,5.0,5.0,5.0,2020.11.06,하나사서조아서또주문해서두개가되엇네요 높이조철도세가지이구요 색상은 예쁜카키에요,0,1
2272,2272,5.0,5.0,5.0,5.0,5.0,2020.11.06,안락의자따뜻함으로깔앗어요 추운날이라 아늑한느낌을만들고싶어서 깔아놓아네요재질은부들부들 완전짱이네요 세섵트주문해서여기저기사용해요,0,1
2273,2273,5.0,5.0,5.0,5.0,5.0,2020.11.06,넘 편해서침대보다 편해서자꾸 여기서 자요,0,1
2274,2274,5.0,5.0,5.0,5.0,5.0,2020.11.05,가성비 최고 의자 편하고 이쁩니다 별 기대없이 구매했는데 완전 맘에들고 좋아요,0,1
2275,2275,5.0,5.0,5.0,5.0,5.0,2020.11.05,작은 방에 쇼파가 너무도 두고싶어서 접이식으로 구매했어요 친구도 앉아보더니 같은거로 구매했어요,0,1
2276,2276,5.0,5.0,5.0,5.0,5.0,2020.11.04,소파는 아직 안왔지만 이쁘네요,0,1
2277,2277,5.0,5.0,5.0,5.0,5.0,2020.11.04,이사와서 샀는데 너무 만족스러워요,0,1
2278,2278,5.0,5.0,5.0,5.0,5.0,2020.11.04,초 안락합니다 빵빵한 쿠션에 기울기 조절도 가능해요 편하니깐 하루종일 앉게 되네요 만족합니다,0,1
2279,2279,5.0,5.0,5.0,5.0,5.0,2020.11.04,리뷰가 너무 좋아 구매했는데 정말 만족해요 이래서 리뷰가 중요 첨엔 남편이 탐탁치않게 생각하더니 요즘은 쇼파 두고 여기만 앉아요앉을때마다 괜히 잔소리 한마디 하지만 기분은 좋아요 강추합니다,0,1
2280,2280,5.0,5.0,5.0,5.0,5.0,2020.11.04,편안하고 이쁘고 튼튼하고 가격대비 이만한 상품 없을듯해요,0,1
2281,2281,5.0,5.0,5.0,5.0,5.0,2020.11.04,생각보다 더 푹신하고 앉아서 쉴때 정말 편합니다,0,1
2282,2282,5.0,5.0,5.0,5.0,5.0,2020.11.04,완전편해요 고민은 배송을 늦출뿐이랍니다 아 단한가지 단점은 저희집 고양이가 너무좋아해서 2개중 1개밖에 사용 못할꺼같네요,0,1
2283,2283,5.0,5.0,5.0,5.0,5.0,2020.11.04,너무 튼튼하고 좋네요 3단으로 조절할수도 있어서 짱이에요,0,1
2284,2284,5.0,5.0,5.0,5.0,5.0,2020.11.03,생각보다 엄청 편하진 않아요 그래도 나쁘지 않게 잘 사용하고 있어요,0,1
2285,2285,5.0,5.0,5.0,5.0,5.0,2020.11.03,엄청 편해요 부모님오셔서 여기서 세시간 앉아계셨어요 굿굿,0,1
2286,2286,5.0,5.0,5.0,5.0,5.0,2020.11.02,원하던 제품이고 커버 덮어 사용 중입니다,0,1
2287,2287,5.0,5.0,5.0,5.0,5.0,2020.11.02,누우면 잘 거 같고 일어나 있긴 싫을 때 항상 앉아있음 편해요 근데 너무 오래 앉아있으면 허리는 아프다는 것,0,1
2288,2288,5.0,5.0,5.0,5.0,5.0,2020.11.01,무겁긴 하지만편해요 근데 바닥 찍힘이 너무 심해요,0,1
2289,2289,5.0,5.0,5.0,5.0,5.0,2020.11.01,너무 예쁘고 편하고 효율적이고 좋네요,0,1
2290,2290,5.0,5.0,5.0,5.0,5.0,2020.11.01,의자가 진짜 너무 편해요 배송도 빠르고 만조쿠 만조쿠,0,1
2291,2291,5.0,5.0,5.0,5.0,5.0,2020.11.01,생각보다 더 편해요 높낮이도 조절할 수 있어요 뒤로 누울수도 있어요 좋네요 ﾉ,0,1
2292,2292,5.0,5.0,5.0,5.0,5.0,2020.10.31,처음 앉은 순간은 다른 리뷰만큼 편하진 않다고 생각했는데 저도 모르게 계속 앉아서 뒹굴뒹굴 하고 있어요 추천합니다 조립도 필요없고 편하네요,0,1
2293,2293,5.0,5.0,5.0,5.0,5.0,2020.10.30,배송빠르고 이쁘네요 카키그레이 조립할것도없고 좋아요,0,1
2294,2294,5.0,5.0,5.0,5.0,5.0,2020.10.30,이뻐요배송도 완전 빠르구요잘쓸게요,0,1
2295,2295,5.0,5.0,5.0,5.0,5.0,2020.10.29,집에 있는 시간중 자는 시간 빼고 안락의자에서 제일 오래 있는거 같아요 특히 발의자 잘 산거 같아요 발의자가 처음 주문할때와 디자인이 달라져서 고민했는데 만족합니다,0,1
2296,2296,5.0,5.0,5.0,5.0,5.0,2020.10.29,두어달전 이사하기전부터 계속 눈여겨보다 마땅히 둘곳이 없어 여태 주문못했는데 책방에 두고 책읽을때 앉으려고 결국 샀어요 너무 편해서 거실소파 쳐다도 안보고 이 의자에 계속 앉아있네요 그러다보니 자연스레 책도 읽게 되구요 색상도 연한카키 감동입니다,0,1
2297,2297,5.0,5.0,5.0,5.0,5.0,2020.10.29,안방에 두고 퇴근하고 와서 맥주한캔씩 하며 힐링공간으로 아주 유용합니다 배송빠르고 설치 간편합니다,0,1
2298,2298,5.0,5.0,5.0,5.0,5.0,2020.10.29,이사와서 아들방 꾸며준다고 주문했는데 편하고 싸고 좋아요,0,1
2299,2299,5.0,5.0,5.0,5.0,5.0,2020.10.28,배송도 빠르고 사용도 너무 간편하여 좋았습니다,0,1
2300,2300,5.0,5.0,5.0,5.0,5.0,2020.10.28,색상도 맘에들고 집안에 분위기가 달라져 내기분 까지 좋아지게 만드네요,0,1
