,user_name,total_star,durability_star,price_star,design_star,delivery_star,date,review,help,sentiment
3078,김호태39,5.0,5.0,5.0,5.0,5.0,2020.03.16,아주 젛아요 좋앙ㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇㅇ,0,1
3079,진수933,5.0,5.0,5.0,5.0,5.0,2020.03.16,"의자넘편하구요,,, 블랭킷 다른데서 구매해서 올려놓으니 완전 찰떡입니다 강추",0,1
3080,뚱냥박집사,5.0,5.0,5.0,5.0,5.0,2020.03.15,엄청 기다렸습니다 재입고ㅠ 기다린 만큼 보람있네요 ㅡㅎㅎ 이쁩니다!,0,1
3081,BSTO,5.0,5.0,5.0,5.0,5.0,2020.03.15,가성비 갑. 디자인 갑 기능 갑 굿 입니다,0,1
3082,alswl6354,5.0,5.0,5.0,5.0,5.0,2020.03.14,리뷰보고 재고들어올 때까지 기다렸다가 샀는데 너무 편하고 예뻐요 ㅠㅠ 가성비좋아요 당장 사세요,0,1
3083,아용용용용,5.0,5.0,5.0,5.0,5.0,2020.03.14,튼튼하고 좋아요~ 쿠션도 푹신하고 안락합니다!,0,1
3084,alo1209,5.0,5.0,5.0,5.0,5.0,2020.03.13,마음에들어요 쿠션은뗄수잇는줄알앗는데 아니네요 조립풀어서 세탁해야할듯?,0,1
3085,LIMMMDA,5.0,5.0,5.0,5.0,5.0,2020.03.12,쓰다보면 조금씩 헐거워지지만 접이식이라 원룸에 딱입니다,0,1
3086,꿍밍기,5.0,5.0,5.0,5.0,5.0,2020.03.12,발쿠션이렁 같이 두니깐 더 이쁘네요 감사합니다,0,1
3087,damon95,5.0,5.0,5.0,5.0,5.0,2020.03.11,너무 편안하고 좋아요. 강추합니다^^,0,1
3088,옥이라지유,5.0,5.0,5.0,5.0,5.0,2020.03.10,사진이랑 똑같구요 인테리어에 한목 했네요^^,0,1
3089,쩡이^^님,5.0,5.0,5.0,5.0,5.0,2020.03.09,의자만구입했다가스툴구매했는데이렇게세상편할수가없어요~~^^,0,1
3090,단데기데기,5.0,5.0,5.0,5.0,5.0,2020.03.09,최고입니다. 이 가격에 샀다고 아무도 안 믿을 것 같아요. 편하고 좋습니다.,0,1
3091,갬성진우,5.0,5.0,5.0,5.0,5.0,2020.03.08,친구들 놀러오면 의자에만 앉아있어요 ㅋㅋ,0,1
3092,KNS2,5.0,5.0,5.0,5.0,5.0,2020.03.08,대만족입니다 설치하고 괜찮은가하고 앉았다고 기절했습니다 너무 편하고 튼튼하고 이거 하나로도 방에서 힐링받는 느낌입니다! 여튼 굳굳,0,1
3093,두이두이츄,5.0,,,,,2020.03.08,좋아요 아주좋아요 하지만 앉는용도보다 빨래쌓아놓는 용도로 사용중이에요 하하하하하ㅏ,0,1
3094,Hh22222,5.0,5.0,5.0,5.0,5.0,2020.03.08,편한데 발이 어색해요. 발받침 함께사는거 추천~!!,0,1
3095,Ksc318,5.0,5.0,5.0,5.0,5.0,2020.03.07,앉으면 기절할만큰 너무 편한 의자에요!!,0,1
3096,찐쨩2,5.0,5.0,5.0,5.0,5.0,2020.03.07,넘 예뻐용-!! 푹신하구 사이즈도 아주 만족합니댱,0,1
3097,rachel0696,5.0,5.0,5.0,5.0,5.0,2020.03.07,잘산것 같아요 조립 안해도 되고~ 생각보다 너무 편하네요~~ 발 받침 같이 있음 좋아요! 저희는 쇼파 받침 있어서 그걸로 사용했는데~ 너무 편하고 좋아요!!,0,1
3098,"살다보면,78",5.0,5.0,5.0,5.0,5.0,2020.03.06,"색상 굿~~^^ 안락함도 굿~~^^ 안락의자이지만, 테이블과 함께 사용해도 좋을 듯 해요",0,1
3099,지야임,5.0,5.0,5.0,5.0,5.0,2020.03.06,편하고 좋아요! 조절도 되고 색도 너무 이뻐요,0,1
3100,제상규,5.0,5.0,5.0,5.0,5.0,2020.03.05,생각보다 너무푹신하고 편해서 좋습니다 ㅎㅎ,0,1
3101,쿠쿠슈슈,5.0,5.0,5.0,5.0,5.0,2020.03.05,사진이 밝게나왔는데 이거보단 탁해요,0,1
3102,소다0711,5.0,5.0,5.0,5.0,5.0,2020.03.05,편안해요~ 매일 이 의자와 함께 한답니다 한번 앉으면 안 일어 나게 되는거 같아요 ㅎㅎ,0,1
3103,양기븐,5.0,5.0,5.0,5.0,5.0,2020.03.05,정말 편해요. 그리고 카키색에 더 가까운데 베이지 그레이 톤이랑 잘 어울립니다.,0,1
3104,집행순이,5.0,5.0,5.0,5.0,5.0,2020.03.04,완전 꿀잠 잘 수 있는 나만의 쇼파! 패브릭 소재라 부드럽고 완제품으로 배송되는거라 조립 안해도 됩니다! 그리고 높이 조절을 3단으로 할 수 있어서 진짜 가성비 갑갑!!,0,1
3105,akfek0,5.0,5.0,5.0,5.0,5.0,2020.03.04,주말에 주문해서 화욜에 받았어요! 받자마자 비닐 벗기고 펴기만 하면 돼서 편했어요~ 앉아보니 푹신하고 막 잠들어버리고 그러네요. 스툴은 조립 불편하다는 평이 많아서 다른 데서 샀는데 같이 사용하니 넘 편하고 좋아요!,0,1
3106,엄마친딸,5.0,5.0,5.0,5.0,5.0,2020.03.04,편하고 좋아요. 이케아 사려다가 불편하고 조립 어렵다고 해서 이걸로 샀는데 만족합니다.,0,1
3107,사도지,5.0,5.0,5.0,5.0,5.0,2020.03.03,배송도 빠른편이고 만족스럽습니다. 다만 쿠션에 먼지 같은게 많아요. 세탁이 안되니 먼지 떼어내고 그냥 섬유탈취제 뿌려서 쓰고 있어요.,0,1
3108,여로야2,5.0,5.0,5.0,5.0,5.0,2020.03.03,빠른 배송 감사합니다 이건 그냥 박스 뜯어서 펼치기만 하면 끝이라서 너무 좋네요,0,1
3109,깡구91,5.0,5.0,5.0,5.0,5.0,2020.03.03,"세탁이 다소 걱정이지만, 편해서 좋습니다 누워서 책보기 딱일듯",0,1
3110,jbowl84,5.0,5.0,5.0,5.0,5.0,2020.03.03,배송빠르고 직접 앉아보니 진짜 편합니다 풋스툴만 왔으면 완벽한데.. 강추합니다!,0,1
3111,유ㄴi♡ㅁiㄴi20,5.0,5.0,5.0,5.0,5.0,2020.03.03,저는 제가조립해야하는줄알고 내심걱정하며 포장을뜯었는데요 조립이다되서 왔어요 ㅎㅎ 펴기만항션 끝 엔틱하니 너무너무 예뻐요,0,1
3112,hyunsoo5878,5.0,5.0,5.0,5.0,5.0,2020.03.03,배송이너무빠르고 좋아서 친구에게도추천했어요! ㅎㅎ 조립은할것도없이 그냥 설명서보고 펴기만하면되네요 약간 가루들이잇어서 한번닦아주는게좋을꺼같아요ㅎㅎ너무만족합니다,0,1
3113,집순쓰,5.0,5.0,5.0,5.0,5.0,2020.03.03,편하고 색도예쁘고 좋아영 ㅎㅎ 근데 발 받치는게 있으면 좋긴할것같아요,0,1
3114,d뿌우b,5.0,5.0,5.0,5.0,5.0,2020.03.03,폭신하고 기울기 조절도돼서 좋아요ㅎㅎㅎ,0,1
3115,호오옴1,5.0,5.0,5.0,5.0,5.0,2020.03.02,생각보다 의자가 크네요! 그래서 더 편합니다~,0,1
3116,쟈넷이쟈네ㅅ,5.0,5.0,5.0,5.0,5.0,2020.03.02,"자취방에 의자를 따로 두는 게 사치인가 싶어서 고민했는데 아무래도 침대/책상 의자가 아닌 의자를 두고 편히 쉬고 싶어서 샀는데 완전 만족해요!! 정말 편하고, 허리 세우면 자리도 생각보다는 덜 차지하는 것 같아요! 별도의 조립 없이 펴기만 하면 돼서 정말 좋네요~",0,1
3117,이윤아74,5.0,5.0,5.0,5.0,5.0,2020.03.02,의자너무편해요~~~~~~~~~~~~~,0,1
3118,머나이,5.0,5.0,5.0,5.0,5.0,2020.03.02,스툴도 같이 사면 더 편하게 사용할 수 있을 것 같아요,0,1
3119,아키현,5.0,5.0,5.0,5.0,5.0,2020.03.01,진짜 너~~~~~~무 좋아요 매일 여기 앉아있어요 ㅋㅋㅋ 진짜 다들 망설이고 있다면 과감하게 결제하셔도되요 짱입니다용 ㅎㅅㅎ,0,1
3120,호잉포잉,5.0,5.0,5.0,5.0,5.0,2020.03.01,튼튼한듯! 가조립상태로 온다해서 나사 전부 한번씩 쪼여줬는데 다들 꽉꽉 잘 박혀있었어요 새 가구냄새도 안 나고요. 생각보다 편해요 포근포근합니당. 잠 잘와요. 다만 저는 다리가 짧아서 그런가 다리 보다 목이 불편했어요 목베개가 생각나는ㅎㅎ 그리고 걱정과 달리 우리지역 택배기사님은 친절하셔서 좋았습니다,0,1
3121,푸른살이,5.0,5.0,5.0,5.0,5.0,2020.03.01,이미 하나 사서 잘 사용하고 있는데 좋아서 하나 더 샀어요!,0,1
3122,hjjjh,5.0,5.0,5.0,5.0,5.0,2020.03.01,진짜 진짜 편해요!!그리고 배송 진짜 빨리 왔어요~,0,1
3123,준우22,5.0,5.0,5.0,5.0,5.0,2020.03.01,수정합니다 !! 3단계 조절 가능으로 밑에까지 쭉 내리면 완전 편해요 디자인은 이쁘고 튼튼하고 괜춘하네요 적극 추천 !! 한번앉아보고 리뷰했다다시왓슴돠,0,1
3124,다헤얌2,5.0,5.0,5.0,5.0,5.0,2020.03.01,배송 보통 상품 만족 ㅎㅎ 조립되서와서 너무 좋구요 쿠션 빵빵하구 무게감도 꽤 있어서 튼튼해요 무엇보다 가성비 갑이고 디자인도 맘에 들어요ㅎㅎ,0,1
3125,이스타!,5.0,5.0,5.0,5.0,5.0,2020.03.01,드디어.. 입고되어서 바로 시켰습니다 역시 리뷰가 괜히 좋은게 아니더군요 너무 편하고 이사갈집에서 사용할거라 개봉해서 앉아보고 다시 박스에 넣어놨습니다 사용하다가 스툴도 필요하면 살 예정이구여 배송기사님도 너무 친절하시고 저희집이 엘베없는곳이라 3층까지 무거우실까봐 1층에 놓고 가셔도 된다 했는데 그러길 잘했네요 기사님한테 미안할뻔 했습니다 상품은 대만족입니다 두번사세요... 쇼파놓을까 이거놓을까 엄청 고민했는데 고민은 사치입니다,0,1
3126,쿠쿠블,5.0,5.0,5.0,5.0,5.0,2020.02.29,사진이랑 똑같구 조립 안해도 돼서 좋았어여.,0,1
3127,이운주,5.0,5.0,5.0,5.0,5.0,2020.02.29,천이 분리가 안되어서 담요를 덮어놨더니 괜찮네요. 접어서 보관할수있어서 좋어요,0,1
3128,archi_,5.0,5.0,5.0,5.0,5.0,2020.02.28,저번에 스툴 카키색이없었는데 이번에 보니까 있어서 바로 구매했습니다,0,1
3129,kimdoheon,5.0,5.0,5.0,5.0,5.0,2020.02.28,너무 만족합니다 너무 편하구요 ㅎㅎ 높낮이도 마음에들어요~,0,1
3130,hajin7,5.0,5.0,5.0,5.0,5.0,2020.02.28,푹신푹신하고 조립도 그냥 펼치기만해서 편해요!,0,1
3131,傻宝宝,5.0,5.0,5.0,5.0,5.0,2020.02.28,"좁은공간이지만,나만의멍때리기공간이 필요해서 구매하게됐어요ㅎ재입고기다리다가 얼른구매했는데 스툴도함께왔더라면좋았을텐데..배송업체가두제품이 다르더라구요..그점은아쉽지만,그래두기분좋네요!!",0,1
3132,상긱스,5.0,5.0,5.0,5.0,5.0,2020.02.25,쓰고 있는데 퍈하고 좋아요 잘쓰겠습니다.,0,1
3133,마음사랑이,5.0,5.0,5.0,5.0,5.0,2020.02.25,너무 예쁘고 안락햇어요 선물용인데 후회안해요,0,1
3134,bomyi2,5.0,5.0,5.0,5.0,5.0,2020.02.23,폭신폭신해서 계속 앉아있게되고 이뻐요ㅎㅎㅎ,0,1
3135,리밍미ㅇ,5.0,5.0,5.0,5.0,5.0,2020.02.23,처음에 먼지 너무 많이 붙어있어서 그거 빼고는 다 마음에 들어요!!,0,1
3136,연어덕후,5.0,5.0,5.0,5.0,5.0,2020.02.23,엄청나게 편한느낌은 모르겠어요ㅋㅋ 그래도 있으니 잘 쓸것 같아요. 따로 조립할 필요 없이 완제품이 배달되어 훨씬 편하고 좋았습니다👍👍👍,0,1
3137,해아다라제옹,5.0,5.0,5.0,5.0,5.0,2020.02.23,너무 편합니다. 많은 사람들이 찾는데는 이유가 있었습니다. 번창하시길 바랍니다.,0,1
3138,리더첸,5.0,5.0,5.0,5.0,5.0,2020.02.22,각도도 조절되서 편해요 컴퓨터하기 불편할줄알았는데 생각보다 편합니다,0,1
3139,채5니,5.0,5.0,5.0,5.0,5.0,2020.02.22,따로 설치하지 않아도 되고 바로 펼쳐서 사용할 수 있어서 좋습니다 ㅎㅎ 장판에 바닥 찍힘이 있어서 곧 러그를 사서 깔아야겠어요 등받이 높이 조절이 잘 돼서 좋습니다 그리고 정말 안락하고 편해서 하루종일 앉아있어요 ㅎㅎ,0,1
3140,여리곰,5.0,5.0,5.0,5.0,5.0,2020.02.22,회사언니 집들이 선물로 드렸는데 만족하셨어요!,0,1
3141,gahyo,5.0,5.0,5.0,5.0,5.0,2020.02.21,편하고 이쁘고 다 좋습니다 그런데 방석도 사야할거같아여!,0,1
3142,박쑥,5.0,5.0,5.0,5.0,5.0,2020.02.21,앉아있으면 엄청 편안함. 디자인도 괜찮고 오래 앉아있기엔 쇼파보다 이 의자가 공간도 그렇고 딱 좋음.,0,1
3143,갓디엠,5.0,5.0,5.0,5.0,5.0,2020.02.21,너무 잘 사용하고있어요 부드럽구 이뻐요,0,1
3144,강준태72,5.0,5.0,5.0,5.0,5.0,2020.02.21,너무우선은 ㅍㅍㅂ편합니다 ㄱㄱㄱ각도조절잘됨,0,1
3145,yah_noo1,5.0,5.0,5.0,5.0,5.0,2020.02.20,색도 이쁘고 편안하네요 강추합니다 진짜,0,1
3146,hiiiii20,5.0,5.0,5.0,5.0,5.0,2020.02.20,너무너무 마음에 듭니다 튼튼하고 디자인도 예쁘고 생각보다 훨씬 편하고 좋아요 빠른 배송도 감사드립니다!,0,1
3147,황성현793,5.0,5.0,5.0,5.0,5.0,2020.02.19,특별한 조립이 필요 없어 좋습니다.,0,1
3148,신만두2,5.0,5.0,5.0,5.0,5.0,2020.02.18,너무편하네요 가격이 저렴해서 긴가민가 했는데 아이가 너무 좋아합니다,0,1
3149,한다뇽구리,5.0,5.0,5.0,5.0,5.0,2020.02.18,엄청 편하진 않은데 대체적으로 만족합니다.,0,1
3150,최민지26,5.0,5.0,5.0,5.0,5.0,2020.02.17,배송도 빠르고 좋은데...스툴은 직접 뚫어서 써야하는 불편함이.... 그래도 좋아요,0,1
3151,바보댕댕,5.0,5.0,5.0,5.0,5.0,2020.02.17,"조립도 안해도 되고 그냥 피기만 하면 되서 편하고, 앉아보니까 너무 편하고 좋아여ㅠㅎㅎ 카키그레이색이라고 해서 샀는데 그레이느낌은 없는거같아요",0,1
3152,biw123,5.0,5.0,5.0,5.0,5.0,2020.02.16,편안하면서 크기도적당하고 배송도 빨랑ᆢㄷ,0,1
3153,19집,5.0,5.0,5.0,5.0,5.0,2020.02.16,디자인도 아주 좋고 안정감있습니다!!!,0,1
3154,룰룬다,5.0,5.0,5.0,5.0,5.0,2020.02.15,책읽을때 앉으려고 샀는데 너무 편해서 잠들어버림니다..,0,1
3155,ggggjgfj,5.0,5.0,5.0,5.0,5.0,2020.02.15,제일 뒤로 젖려놓으니 너무 편하고 보기에도 예뻐요,0,1
3156,꽁아언니,5.0,5.0,5.0,5.0,5.0,2020.02.14,생각했던것보다 이쁘구 편해요ㅋㅋ 그리구 장판에 좀 찍힌다는 평이있던데 하루만에 보니 좀 찍혔네유ㅠ 장판은 카페트 까셔야될거 같아요,0,1
3157,강한공,5.0,5.0,5.0,5.0,5.0,2020.02.14,사진으로 봤을때도 이뻐서 샀는데 실제로 받으니까 정말 이뻐요.),0,1
3158,사자이빨닦기,5.0,5.0,5.0,5.0,5.0,2020.02.13,엄청 편하고 좋아요~ 이케아 포앵보다 좋은듯요,0,1
3159,하란ㅣ,5.0,5.0,5.0,5.0,5.0,2020.02.13,엄청 폭신하고 안락해요 산 것중에 제일 맘에들어요,0,1
3160,zbxvdhs,5.0,5.0,5.0,5.0,5.0,2020.02.12,혼자쓰기 딱좋아오 튼튼합니다 이정도가격애 만족,0,1
3161,닭도리탕11,5.0,5.0,5.0,5.0,5.0,2020.02.12,실제로 받아보니 더 좋네요. 조립없이 바로 사용 할수 있고요 무엇보다 편해요,0,1
3162,MJ💓2,5.0,5.0,5.0,5.0,5.0,2020.02.12,(로제까사)의자!여기저기 검색하다 드뎌 심봣다~아니ㅠㅋ의자밧다 색상 디쟌 편한함 다조으다 갠추천!,0,1
3163,suo_uun,5.0,5.0,5.0,5.0,5.0,2020.02.10,진짜 가성비 갑임니다! 집에 놀러오는 친구들마다 어디서 샀냐고 물어보네요 진짜 너무 편합니다. 색은 카키비슷한데 위에 담요 올려놓고 쓰면 예쁩니다!! 짱이에요,0,1
3164,뽐이랑,5.0,5.0,5.0,5.0,5.0,2020.02.10,퇴근하고 앉아있을때 안락하고 딱 좋아요,0,1
3165,김핼앙,5.0,5.0,5.0,5.0,5.0,2020.02.10,크고 안락하구 예뻐요 하얀색이 품절이라 아쉬워용 ㅠㅠㅠ 천 덮고 사용할렵니동,0,1
3166,징어만두,5.0,5.0,5.0,5.0,5.0,2020.02.10,배송 잘 왔구요.아주 편해요 .커버를 벗길수있을지..세탁이 안될꺼같아 위에 블랭킷 씌워 사용중입니다.,0,1
3167,혜징징잉,5.0,5.0,5.0,5.0,5.0,2020.02.09,가격에 만족합니당 근데 윗부분에 검정실이 조금 박혀있어용 ㅠㅠ 푹신푹신하고 잘 이용하고있는 중입니다!,0,1
3168,ria12,5.0,5.0,5.0,5.0,5.0,2020.02.09,엄청 편안하고 좋아요 발받침대가있면 좋을긋,0,1
3169,노빤,5.0,5.0,5.0,5.0,5.0,2020.02.08,정말 안락하고 편해요 ㅎㅎ 이쁘고 좋아요,0,1
3170,성춘퀀,5.0,5.0,5.0,5.0,5.0,2020.02.08,완전 좋아요. 배송도 빨랐고 만족합니다.,0,1
3171,임민희81,5.0,5.0,5.0,5.0,5.0,2020.02.07,"폭신하고 디자인, 색상 모두 마음에 들어요 단점은 쿠션이 따로 분리되지않아 세탁어려워요",0,1
3172,이주형9404,5.0,5.0,5.0,5.0,5.0,2020.02.07,남자한테도 사이즈 잘맞고 쿠션감도 꽤 두껍고 아주좋습니다! 색도 맘에들어요~ 잘쓸게요!,0,1
3173,가나다라마바사3,5.0,5.0,5.0,5.0,5.0,2020.02.07,좋습니다 저렴한 가격에 구매할 수있어 더 좋아요,0,1
3174,형도2,5.0,5.0,5.0,5.0,5.0,2020.02.06,간단하게 조립 너무 편안하네요 다음에도 구매 하고 싶은 의자,0,1
3175,고래생각,5.0,5.0,5.0,5.0,5.0,2020.02.05,처음에 냄새가 좀 나고 먼지가 쌓여있었습니다.. 냄새는 좀 지나니까 빠졌고 편하긴 엄청편해요,0,1
3176,목푤,5.0,5.0,5.0,5.0,5.0,2020.02.05,정말 편하네요. 스툴이 있으면 완벽할듯!,0,1
3177,현진짱짱걸,5.0,5.0,5.0,5.0,5.0,2020.02.05,아늑하고 좋아요 편해요ㅎㅎㅎㅎㅎㅎㅎ,0,1
3178,도콩콩,5.0,5.0,5.0,5.0,5.0,2020.02.05,기대 이상으로 예쁘고 편하네요. 사진처럼 간단하게 노트북 업무보기도 좋고 햇살좋을때 느긋하게 커피한잔도 좋을듯 싶어요. 이제 침대에만 안누워 있을께요 ㅎ,0,1
3179,엔느053,5.0,5.0,5.0,5.0,5.0,2020.02.05,안락의자 배송도 빠르고 조립도 쉬웠어요 ㅡㅎㅎ 색깔은 카키그레이였는데 생각보다 조금 연한 컬러? 각도조절도 가능해서 편한거같아요 잠이 솔~~솔 올듯해요♡♡,0,1
3180,hyunjoo9065,5.0,5.0,5.0,5.0,5.0,2020.02.05,너무 편해요 잠이 솔솔오네요 뒤로 젖혀놓고 영화보기 딱이에요,0,1
3181,이둄,5.0,5.0,5.0,5.0,5.0,2020.02.05,아직 어디다 놓을진 안정했지만 디자인도 귀엽고 내구성도 좋은편인 것 같아요 그리고 일단 너무 편합니다 발받침대도 같이 구매했는데 품절이라 다른색인건 좀 아쉽네요ㅠㅠ 그래도 꼭 두개 같이사세요 세상편합니다,0,1
3182,뚜아뚣ㅣ,5.0,5.0,5.0,5.0,5.0,2020.02.04,넘 예뻐요.. 짱편하고 ㅠㅠㅠ 침대보다 편해요 무슨,0,1
3183,Na0eee,5.0,5.0,5.0,5.0,5.0,2020.02.04,각도 조절되니까 넘 편하고 좋네요~ 엄청 푹신하진 않지만 가격대비! 가성비 좋은 제품인 것 같아요:),0,1
3184,민지혜75,5.0,5.0,5.0,5.0,5.0,2020.02.04,배송도 굉장히 빨랐고 의자도 편안하네요ㅎ 몇번 더 사용하면 사용감이 더해져 푹신할거같아요 의자 쿠션은 상하지않게 잘해야겠어용 보풀도 좀 일어난상태로 왔어요 이가격에 만족해용ㅎㅎ,0,1
3185,제라륨,5.0,5.0,5.0,5.0,5.0,2020.02.03,넘 맘에 들어요..편안해요^^가성비 굿입니다,0,1
3186,쪼보마,5.0,5.0,5.0,5.0,5.0,2020.02.03,색감이뿌고 푹신하고 대박 편해요 !!!,0,1
3187,이명워ㄹ,5.0,5.0,5.0,5.0,5.0,2020.02.01,배송도 빨리오고 무엇보다 너무 예쁘네요ㅠㅠ 편하기도하구요! 앞에 보조의자 있으면 정말 딱 좋을거같아요!,0,1
3188,미미이ㅇ,5.0,5.0,5.0,5.0,5.0,2020.02.01,발받침 있는게 훨씬 편해요 나중에 다시구매 했습니다,0,1
3189,짐니💖,5.0,5.0,5.0,5.0,5.0,2020.02.01,쇼파대신 구매해서 자취하는 동안 엄청 잘 썼어요 폭신폭신하고 예쁘기까지 합니당,0,1
3190,pocoapoco,5.0,5.0,5.0,5.0,5.0,2020.02.01,비닐만 뜯으면 바로 쓸 수 있어서 좋네요! 예쁩니다!,0,1
3191,소은이네지ㅂ,5.0,,,,,2020.02.01,의자 짱 예쁘죠.. 편하죠... 발 받침대 근데 꼭 사요 ㅠ 전 후회중,0,1
3192,준혁52,5.0,5.0,5.0,5.0,5.0,2020.01.31,너무편하네욥 이제 거실로 안나가고 방에만 있을거같아요,0,1
3193,snowwhitee,5.0,5.0,5.0,5.0,5.0,2020.01.30,배송 진짜 빨라요! 앉자마자 이거지! 하는 말이 절로 나왔어요 사세요 사세요,0,1
3194,조신한청년,5.0,5.0,5.0,5.0,5.0,2020.01.30,카키 그레이 샀는데 색상은 상세페이지 보는것보다는 밝은 회색이랄까 옅은 카기색이랄까 뭐 그렇습니다. 원룸에 책상이나 의자가 없다보니 자꾸 침대에 눕다가 시간을 허비해서 티비보고 휴식용으로 샀는데 접이식으로 보관이 가능하고 각도도 조절이 되고 정말로.. 편안하고 .. 몸에 착붙입니다. 늠나 좋네요~,0,1
