index,user_name,total_star,durability_star,price_star,design_star,delievery_star,date,review_cleaned,help,sentiment
2157,진우야아,5.0,5.0,5.0,5.0,5.0,2020.12.12,삼단으로 높이 조절되고 착좌감이 좋습니다,0,1
2158,utzza,5.0,5.0,5.0,5.0,5.0,2020.12.12,빛땜에 색이 연하게 나왔어요좀더 어둡고진한색이에요너무맘에들어요,0,1
2159,1인1닭가능자,5.0,5.0,5.0,5.0,5.0,2020.12.11,이글을보는당신 고민말고 뮤조건 살것 이만한 가성비 없음 강추 크기가 생각보다 큼,0,1
2160,지선0705,5.0,5.0,5.0,5.0,5.0,2020.12.10,너무이뻐요 꼭사세요 편하고좋아요 잘삿어요,0,1
2161,성현진93,5.0,5.0,5.0,5.0,5.0,2020.12.10,귀엽구 튼튼하네요 잘사용할게요,0,1
2162,꾀돌이13,5.0,5.0,5.0,5.0,5.0,2020.12.10,2개 구매했습니다 가성비 최고입니다,0,1
2163,꾀돌이13,5.0,5.0,5.0,5.0,5.0,2020.12.10,배송 무척 빠릅니다 무엇보다 안락합니다,0,1
2164,dddongho,5.0,5.0,5.0,5.0,5.0,2020.12.10,스툴이 색상이 없어서 아쉬웠는데 자취하면서 티비 볼 때 너무 편해요 티비보다 잠 듭니다,0,1
2165,shanaj,5.0,5.0,5.0,5.0,5.0,2020.12.10,완전너무편해요 진짜이쁘죠 사길잘했어요 책편히볼수있겠어요,0,1
2166,조아영영,5.0,5.0,5.0,5.0,5.0,2020.12.10,생각보다 낮아서 소파용도로는 좋을가같은데 책상앞에 쓰랴했는데 그건 불편해서 화장대 의자로,0,1
2167,흰둥이2020,5.0,5.0,5.0,5.0,5.0,2020.12.09,저렴해서 그다지 안편하면 어쩌지 걱정했는데 너무편해요,0,1
2168,wjdals2167,5.0,5.0,5.0,5.0,5.0,2020.12.08,저희집고양이가 여기서 내려올 생각을 안해요 넘 좋나봐요 제의자인데,0,1
2169,wooyu56,5.0,5.0,5.0,5.0,5.0,2020.12.07,빠른배송이 너무 마음에들어요 생각보다 푹신하니 좋아요 세탁걱정안하려면 커버사 필요할듯 하네요,0,1
2170,수와한,5.0,5.0,5.0,5.0,5.0,2020.12.07,생각한것보다 크기가 크지만 되게 푹신하고 의자가 좋아요,0,1
2171,훵헝,5.0,5.0,5.0,5.0,5.0,2020.12.07,색상 디자인 실용성 가격 모두 만족합니다 다만 오래 앉아있으면 뒷목이 좀 뻐근한감은 있네요 그래도 작은집에 소파말고 이런 작은 의자 하나 두시면 삶의질 올라갑니다,0,1
2172,까칠한조던,5.0,5.0,5.0,5.0,5.0,2020.12.07,정맣 편안합니다 잘 쓸게요 많이 파세요,0,1
2173,로또구찌맘,5.0,5.0,5.0,5.0,5.0,2020.12.06,저보단 저희 고먐미가 더 잘 써주세요,0,1
2174,superfien,5.0,5.0,5.0,5.0,5.0,2020.12.06,튼튼하고 아주 안락합니다 방에 두기 추천해요,0,1
2175,ㄱGODDESS여신♥황윤숙,5.0,5.0,5.0,5.0,5.0,2020.12.06,오자마자뜯고뜯겨보니 감탄했어요 리뷰도움대로 튼튼하고 편안하고 설치할꺼도없이펼치기만함되구 울강쥐 종일 일광욕하듯 햋빛아래서 푹자네요,0,1
2176,혜니뿡,5.0,5.0,5.0,5.0,5.0,2020.12.06,너무 편하고 좋아요츄천합니당,0,1
2177,송도레이디,5.0,5.0,5.0,5.0,5.0,2020.12.06,생각보다 자리 차지를 좀 하지만 접이식이라 편하고 푹신합니다,0,1
2178,다니엘쪼리,5.0,5.0,5.0,5.0,5.0,2020.12.06,맘에들어요 물건도좋아요배송도빨라요,0,1
2179,으어으어,5.0,5.0,5.0,5.0,5.0,2020.12.05,진짜 빨리왔어요앉아보니 편하구 좋아요,0,1
2180,snowcosy,5.0,5.0,5.0,5.0,5.0,2020.12.05,사려고 한지는 꽤 오래 됐는데 이제 샀네요 색은 생각한대로고 다 만들어져서 와서 편했어요 무게감이 있다보니 안정적이었고 다만 커버 빨려고 했는데 안에 솜이랑 일체형이더라구요 아무생각없이 못 뺏다가 도로 끼워넣었네요그리고 손잡이 양쪽이 코팅 정도가 좀 달라요 한쪽은 좀 약하게 된듯한 느낌 무광 유광정도 차이랄까 못이 박힌곳 나무가 다 으스러져있어서 아쉽긴한데 거기만 볼것도 아니니 큰 신경은 안쓰입니다 쓰다보니 단점이 많은거 같은데 다 커버 가능한 것들이고 저는 마음에 들어요 잘쓸께요,0,1
2181,신혼쀼:-),5.0,5.0,5.0,5.0,5.0,2020.12.05,처음엔 반신반의했는대 와서 설치하고 앉아보니 너무 편해요 남편이 아주 좋아해요,0,1
2182,......ㅋㅋㅋ2,5.0,5.0,5.0,5.0,5.0,2020.12.05,편해요 빠른배송 감사드려요 너무너무 이뻐요,0,1
2183,나르는달팽이,5.0,5.0,5.0,5.0,5.0,2020.12.04,배송도 빠르고 이쁘고 엄청 편하고 튼튼합니다,0,1
2184,지느누눈누,5.0,5.0,5.0,5.0,5.0,2020.12.04,배송도 빠르고 좋앗는대 약간의 얼룩이 잇네요,0,1
2185,쿄쿄ㅏ,5.0,5.0,5.0,5.0,5.0,2020.12.04,너무 편안해요 누워있으면 세상 편안하네요,0,1
2186,지티곤,5.0,5.0,5.0,5.0,5.0,2020.12.04,스툴과 함께 사용하니 넘편해요 우리 고양이가 더 좋아하네요 근데 사이즈가 있어서 베란다가 좁으면 넣기 어려울듯,0,1
2187,재미월,5.0,5.0,5.0,5.0,5.0,2020.12.03,튼튼하고 편해요 쓰지 않을 땐 보관도 편리해서 좋네요,0,1
2188,바람칼3,5.0,5.0,5.0,5.0,5.0,2020.12.03,좋습니다 편안하고 예뻐요 저렴한 가격에 잘샀어요,0,1
2189,꿀매,5.0,5.0,5.0,5.0,5.0,2020.12.03,신랑꺼만 샀다가 제것도 구매했어요,0,1
2190,soom.ni,5.0,5.0,5.0,5.0,5.0,2020.12.03,몇 달 전부터 찜했다가 질렀어요 이쁘고 좋아여,0,1
2191,묘지니_-,5.0,5.0,5.0,5.0,5.0,2020.12.03,안락의자로 좋아요 디자인도 예쁘고 색상도 예쁘고 때탈까봐 걱정이긴한데 담요같은거 깔고 앉으려구요 맘에 들어요,0,1
2192,혜경180,5.0,5.0,5.0,5.0,5.0,2020.12.02,이뻐요리뷰가 좋은이유를 알겠네요,0,1
2193,고구마칩칩,5.0,5.0,5.0,5.0,5.0,2020.12.02,튼튼하고 좋아요 배송도 빨랐어요 오래 쓸 것 같습니다,0,1
2194,나나늬는,5.0,5.0,5.0,5.0,5.0,2020.12.01,잘쓸게요 빠른배송감사 생각보다 부피감 있지만 옮기는건 괜찮았아요,0,1
2195,사람과,5.0,5.0,5.0,5.0,5.0,2020.12.01,배송 빠르고 가성비 너무너무 좋아요,0,1
2196,새침민트님,5.0,5.0,5.0,5.0,5.0,2020.12.01,맘에 들어요 앉아있으면 편하구요 스툴은 필수네요 저는 같이 사지는 않고 집에 스툴이 있어서 그거 사용해요 제품질도 좋아요,0,1
2197,몬트레,5.0,5.0,5.0,5.0,5.0,2020.12.01,배송도 빠르고 워낙 평이좋아 구매했는데 가성비 갑 만족합니다 하나 더 살까 고민중이네요,0,1
2198,쌀로벼ㄹ,5.0,5.0,5.0,5.0,5.0,2020.12.01,너무 편하고 좋아요 배송도 빠르고 푹신푹신합니다,0,1
2199,",eugene",5.0,5.0,5.0,5.0,5.0,2020.12.01,잘 받았습니다 집에 잘어울리고 좋아요,0,1
2200,감자가족,5.0,5.0,5.0,5.0,5.0,2020.11.30,접었다 폈다 할 수 있어서 더 실용적이고 편하고 좋아요,0,1
2201,란탱이85,5.0,5.0,5.0,5.0,5.0,2020.11.30,가성비갑이라는 후기에 테라스에 놓으려고 샀어요 디자인예쁘고 가격도 저렴한편 맞아요 앉았을때 엄청 편하지는 않은데 그렇다고 나쁘지도 않은 그냥저냥한 느낌이에요 처음에 조립할때 안내지가없어 좀 헷갈린거빼곤 괜찮았어요,0,1
2202,-jrovx,5.0,5.0,5.0,5.0,5.0,2020.11.30,너무 예뻐요 편하기도하고 진짜 좋아용,0,1
2203,앵무새59,5.0,5.0,5.0,5.0,5.0,2020.11.30,상품이 마음에 듭니다감사합니다다시 구매의사있음,0,1
2204,choifree,5.0,5.0,5.0,5.0,5.0,2020.11.30,배송은 주문하고 이틀정도 걸렸어요 조립할거 없이 박스에서 의자 꺼내서 펴기만 하면 되요 3단계로 등받이를 조절할 수 있어서 편한 자세로 선택해서 사용할 수 있어요 마음에 들어요,0,1
2205,채정연2,5.0,5.0,5.0,5.0,5.0,2020.11.29,제가 앉으려고 산 의자 울 고양이 최애 의자로 둔갑 예쁘고 편하고 청소할때 생각보다 들기도 수월하고,0,1
2206,mnkeyrimp,5.0,5.0,5.0,5.0,5.0,2020.11.28,거실에 놓고 티비볼때 딱 좋아요,0,1
2207,찐42!!,5.0,5.0,5.0,5.0,5.0,2020.11.28,생갓했던거보다 저아요 거의 카키색이네요,0,1
2208,코니미츠,5.0,5.0,5.0,5.0,5.0,2020.11.28,냄세는 좀 나지만 괜찮네요 굿굿굿구수구수구수수,0,1
2209,쮸쮸츄46,5.0,5.0,5.0,5.0,5.0,2020.11.26,배송도빨랏고 가격면과더불어 괜찮은제품이네요,0,1
2210,꽈아꿍,5.0,5.0,5.0,5.0,5.0,2020.11.26,정말 이쁘고 편해요 크다고해서 걱정했는데 저희집에 딱이에요,0,1
2211,47483747,5.0,,,,,2020.11.26,푹신푹신해서너무 좋아요 근데 자리차지는 조금 많이 합니다,0,1
2212,백현여친넘버원,5.0,5.0,5.0,5.0,5.0,2020.11.26,그냥사세요 방에 소파가없었는데 이제 핸폰이나 책을 편안하게 읽을수있을듯 해요 배송도 안전하게왔고 절대 이가격으로 못사는 배송비 만원이 좀 비싸지만 워낙저렴히 판매하는거니 괜찮습니당,0,1
2213,져어어어ㅇ,5.0,5.0,5.0,5.0,5.0,2020.11.26,너무 편해요 너무너무 여기에만 앉아잇어요,0,1
2214,이태은10,5.0,5.0,5.0,5.0,5.0,2020.11.25,이쁘고 튼튼하고 싸고 백점만점드립니다,0,1
2215,집순이라능,5.0,5.0,5.0,5.0,5.0,2020.11.25,편해요 머리 대고 눕는 부분도 좋고요,0,1
2216,임서은80,5.0,5.0,5.0,5.0,5.0,2020.11.25,좋으네여 이뻐여 나름 엔틱하고 맘에 들어요,0,1
2217,순이쟝,5.0,5.0,5.0,5.0,5.0,2020.11.25,엄청 편안합니다 침대만큼 편안해서 가끔 여기 앉아있다가 잠들기도 할 정도로요,0,1
2218,꿀매,5.0,5.0,5.0,5.0,5.0,2020.11.24,신랑 플스전용 의자로 사줬더니 좋아하네요,0,1
2219,정병문2,5.0,5.0,5.0,5.0,5.0,2020.11.24,배송도 빠르고 물건도 튼튼합니다 기울기도 3단으로 조절할 수 있어서 편리해요 저희집 인형도 좋아합니다 저렴한 가격에 만족하는 물건이에요,0,1
2220,정종운,5.0,5.0,5.0,5.0,5.0,2020.11.24,진짜 편해요 이거 색깔도 어두운 오렌지라 이쁩니다,0,1
2221,affel,5.0,5.0,5.0,5.0,5.0,2020.11.23,3단으로 조절할수있고 저렴해서 좋아요,0,1
2222,태양천하,5.0,5.0,5.0,5.0,5.0,2020.11.23,편하고 좋은데 조금앉어있으면 힙이내려가서 조금아쉽네요 그래서 방석을 깔고 앉어요,0,1
2223,misky,5.0,5.0,5.0,5.0,5.0,2020.11.23,편안하고 색이 맘에듭니다 감사합니다,0,1
2224,바벨이아빠,5.0,5.0,5.0,5.0,5.0,2020.11.23,배송 너무 빠르고 디자인도 너무 마음에드네요,0,1
2225,윰더미,5.0,5.0,5.0,5.0,5.0,2020.11.22,엄청 푹신하고 기울기도 조정되서 편해요,0,1
2226,룰룰123456789,5.0,5.0,5.0,5.0,5.0,2020.11.22,푹신푹신하고 좋아요 배송도 빠르고 조립도 다되서 오니까 편해요,0,1
2227,유동이동이,5.0,5.0,5.0,5.0,5.0,2020.11.22,정말 편하고 원목이라 예쁩니다 만족해요,0,1
2228,폴팍,5.0,,,,,2020.11.21,사진에서 보듯이 멋집니다 다만 오래앉아있음 보기와는 다르게 목이 아파요 헤드부분이 엄청 빵빵해서 거북목민들어줍니다,0,1
2229,서니뀨,5.0,5.0,5.0,5.0,5.0,2020.11.21,색상도 예쁘고 편하고 좋습니다 근데 정말 발받침대 필수예요 괜히 단품 구입했다가 카키그레이 색상 발받침대 단품 상품이 품절이라 여기저기 문의 남겨서 구입했습니다 응대해주신 직원분이 정말 너무너무너무너무 친절해서 감동 받았습니다 의자는 정말 너무 편해서 저희집 강아지랑 고양이도 번갈아가면서 의자에서 자요 다만 바닥에 찍힘 생깁니다 아래에 따로 매트를 깔던지 해야겠어요 전체적으로 너무너무 만족스럽습니다,0,1
2230,다솜127,5.0,5.0,5.0,5.0,5.0,2020.11.20,쇼파 쿠션이 좀 꺼지지만 다시 살 생각이에요,0,1
2231,홍순창,5.0,5.0,5.0,5.0,5.0,2020.11.20,가격대비도 좋고 방 분위기를 바꿔줘서 좋네요,0,1
2232,블랙피카오,5.0,5.0,5.0,5.0,5.0,2020.11.20,아주 좋습니다,0,1
2233,정인~~2,5.0,5.0,5.0,5.0,5.0,2020.11.19,다리가 넘 편해요 잠들었다가 일어났어요,0,1
2234,치2즈,5.0,5.0,5.0,5.0,5.0,2020.11.19,안락그자체 잘샀어요 같이오는렌치꼭버리지말고갖고계세요 계속쓰면나사점점풀어집니다,0,1
2235,미히잉잉,5.0,5.0,5.0,5.0,5.0,2020.11.19,책 읽을때 앉아있기 딱 좋아서 만족합니다,0,1
2236,-리리,5.0,5.0,5.0,5.0,5.0,2020.11.19,엄청안락하고 좋아욘 앉아서 티비보면 굳,0,1
2237,블랙피카오,5.0,5.0,5.0,5.0,5.0,2020.11.18,정말 가성비가 된 거예요 맘에 쏙 들었어요,0,1
2238,미니437,5.0,5.0,5.0,5.0,5.0,2020.11.18,상품도좋고 편하네요 부모님 사드렸는데 좋다고하세요,0,1
2239,Airtartiest55,5.0,5.0,5.0,5.0,5.0,2020.11.18,진짜 최고에요 하나 더 샀어요,0,1
2240,영희0,5.0,5.0,5.0,5.0,5.0,2020.11.18,가성비짱짱 실용성도좋고 배송도 빨라요,0,1
2241,윤윤이아부지,5.0,5.0,5.0,5.0,5.0,2020.11.18,캠핑갓을때 사진이에요너무 이쁘죠,0,1
2242,쑤우욱쑥,5.0,5.0,5.0,5.0,5.0,2020.11.18,배송도 빨랐고 편안합니다 잘 쓸게요,0,1
2243,펑요94,5.0,5.0,5.0,5.0,5.0,2020.11.18,발맛사지할때 앉으려고 샀는데 넘나 편하네요 색상도 맘에 들고 괜찮은 가격에 득템한기분이에요 다만 배송시 찍혔는지 아님 원래 그런 상품을 보낸건지 의자 팔걸이 부분에 큰 스크레치가 나 있어서 속상하네요 새상품인데 반품하려다가 귀찮아서 그냥써요 그리고 분리세탁이 안돼서 덮개라도 덮어서 사용해야할것 같아요 분리 가능하네요 나사를 돌려서 빼야해서 좀 귀찮지만,0,1
2244,고다닝,5.0,5.0,5.0,5.0,5.0,2020.11.17,색깔 이뻐요 저희집 고양이집이랑 색이 비슷해서 좋네용 조립안해도 되는게 제일좋음 스툴은 추가로 구매해야겟어요 스툴이 있어야 다리가 편할것깉아요,0,1
2245,미나136,5.0,5.0,5.0,5.0,5.0,2020.11.17,조립도 쉽고 쿠션감이 그렇게 좋진않지만 싸고 이쁘네요,0,1
2246,요르이히,5.0,5.0,5.0,5.0,5.0,2020.11.17,저렴한 가격에 아주 잘 주문했다고 생각해요 지금 인테리어 소품들이 아직 안와서 전체적인 분위기는 동 떨어졌지만 제품 자체가 만족스러워요 등높이 조절까지 되어서 좋네요,0,1
2247,도니도ㄴㅣ,5.0,5.0,5.0,5.0,5.0,2020.11.16,배송 생각보다 빨랐고 편하고 좋습니당 감사해요,0,1
2248,유니쌔미다,5.0,5.0,5.0,5.0,5.0,2020.11.16,좋아요 편해요 집 와사 씻기전엔 매트리스에 안올라가거싶어서 주문해떠요,0,1
2249,깊ㅛ,5.0,5.0,5.0,5.0,5.0,2020.11.16,요즘 여기에 앉아서 노래들으면서 폰 하는게 취미에요,0,1
2250,꾸며보자집집,5.0,5.0,5.0,5.0,5.0,2020.11.16,예쁘고 편하고 좋아요 각도조절도 되서 좋구요저희집에는 식탁을 거실에 두고 있어서 편하게 앉을자리가 없다보니 서로 앉겠다고 난리네요,0,1
2251,꾸밍장,5.0,5.0,5.0,5.0,5.0,2020.11.15,첫상품에 흠이있었지만 빠른시간 내 교환해주시고 감사합니다 안락의자 너무 편해요,0,1
2252,머랭이네❣️,5.0,5.0,5.0,5.0,5.0,2020.11.15,의자 편하고 접을 수 있어서 좋아요,0,1
2253,데려올게,5.0,5.0,5.0,5.0,5.0,2020.11.14,의자 진짜 편해요 특히 고양이도 엄청 조아해요,0,1
2254,당그니요,5.0,5.0,5.0,5.0,5.0,2020.11.13,세상 편해요 정말 잘 산것 같아요,0,1
2255,sour9134,5.0,5.0,5.0,5.0,5.0,2020.11.13,가격대비 훌륭합니다 배송 너무 빨라서 깜짝 놀랏어요 기사님도 너무 친절하시고 의자도 편안해용,0,1
2256,_lovely.S2_,5.0,5.0,5.0,5.0,5.0,2020.11.12,정말 너무 편해요 원래 안씻고 침대에는 안 눕는 편이라 1인용 소파 둘까 안락의자 둘까 고민했거든요 진짜 신의한수 색감도 맘에 들고 각도 조절 되는게 제일 마음에 들어요 저는 스툴은 구매 안하고 라탄 스툴 따로 구매했어요,0,1
2257,비비비비85,5.0,5.0,5.0,5.0,5.0,2020.11.12,배송빠르고 진짜편해요 다만 패브릭이 쉽게 뺄수 있음 좋겠겠어요,0,1
2258,짤랑ㅇ!,5.0,5.0,5.0,5.0,5.0,2020.11.12,너무 좋아서 친구한테도 선물했어요 근데 의자가 넘 커요,0,1
2259,ㅇㅇㅈㄴ,5.0,5.0,5.0,5.0,5.0,2020.11.12,예쁘기만한게 아니라 진짜 너무 편해요 푹신푹신하고 각도 조절되서 편리해요 짱짱입니다,0,1
2260,강병범,5.0,5.0,5.0,5.0,5.0,2020.11.11,주문한지 이틀만에 도착했어요 조립이 다 된 상태로 배송이 되어서 편하게 바로 사용 가능해요 앉는 순간 가격대비 만족감이 높은 상품인 걸 느꼈어요,0,1
2261,달리자그대,5.0,5.0,5.0,5.0,5.0,2020.11.11,사무실 의자로 구매했는데 완전 만족입니다,0,1
2262,토낑이낑이,5.0,5.0,5.0,5.0,5.0,2020.11.10,베란다에 티타임 가질수있게 만들어봤어요,0,1
2263,선혜아,5.0,5.0,5.0,5.0,5.0,2020.11.10,배송도 빠르고 앉았을 때 정말 편해요 제가 먹고 바로 눕는 걸 정말 좋아하는데 위염땜에 늘 억지로 앉아잇느라 힘들얼는데 여기 편히 기대고 잇다가 누으면 되니 좋아여,0,1
2264,코스모스앤롲ㅡ,5.0,5.0,5.0,5.0,5.0,2020.11.09,앉아본 사람들이 다 편하대요 싸고 좋아요,0,1
2265,찌혜21,5.0,5.0,5.0,5.0,5.0,2020.11.08,진짜 너무편해요 너무 마음에들고 너무 좋아요,0,1
2266,1하하1,5.0,5.0,5.0,5.0,5.0,2020.11.08,편안하고 좋아요 무게때문에 장판이 눌리는 점이 있긴하지만 만족스럽습니다,0,1
2267,***님,5.0,5.0,5.0,5.0,5.0,2020.11.08,너무 편안하네요 가성비 짱짱,0,1
2268,asdfashf,5.0,5.0,5.0,5.0,5.0,2020.11.07,푹신하고 집분위기와도 잘 어울립니다,0,1
2269,이쁘니원ㅇㅣ,5.0,5.0,5.0,5.0,5.0,2020.11.07,식탁이랑 어울리는지 나무색이 궁금했는데 저처럼궁금하신분들을위해올려요 100키로이상이신분들이 앉아도튼튼해요 소리도안나고 푹신하고 넘편하네용,0,1
2270,봉경이,5.0,5.0,5.0,5.0,5.0,2020.11.06,편하네요 좋아요 그레이색은 없고 그냥 카키예요 예뻐요,0,1
2271,플라워48,5.0,5.0,5.0,5.0,5.0,2020.11.06,하나사서조아서또주문해서두개가되엇네요 높이조철도세가지이구요 색상은 예쁜카키에요,0,1
2272,플라워48,5.0,5.0,5.0,5.0,5.0,2020.11.06,안락의자따뜻함으로깔앗어요 추운날이라 아늑한느낌을만들고싶어서 깔아놓아네요재질은부들부들 완전짱이네요 세섵트주문해서여기저기사용해요,0,1
2273,못잊어,5.0,5.0,5.0,5.0,5.0,2020.11.06,넘 편해서침대보다 편해서자꾸 여기서 자요,0,1
2274,시골앨리스,5.0,5.0,5.0,5.0,5.0,2020.11.05,가성비 최고 의자 편하고 이쁩니다 별 기대없이 구매했는데 완전 맘에들고 좋아요,0,1
2275,쟁와,5.0,5.0,5.0,5.0,5.0,2020.11.05,작은 방에 쇼파가 너무도 두고싶어서 접이식으로 구매했어요 친구도 앉아보더니 같은거로 구매했어요,0,1
2276,박은혜43,5.0,5.0,5.0,5.0,5.0,2020.11.04,소파는 아직 안왔지만 이쁘네요,0,1
2277,뇸냠뇸냠뇸냠,5.0,5.0,5.0,5.0,5.0,2020.11.04,이사와서 샀는데 너무 만족스러워요,0,1
2278,릭로우2,5.0,5.0,5.0,5.0,5.0,2020.11.04,초 안락합니다 빵빵한 쿠션에 기울기 조절도 가능해요 편하니깐 하루종일 앉게 되네요 만족합니다,0,1
2279,P.kyunghee,5.0,5.0,5.0,5.0,5.0,2020.11.04,리뷰가 너무 좋아 구매했는데 정말 만족해요 이래서 리뷰가 중요 첨엔 남편이 탐탁치않게 생각하더니 요즘은 쇼파 두고 여기만 앉아요앉을때마다 괜히 잔소리 한마디 하지만 기분은 좋아요 강추합니다,0,1
